Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_11_Left_30,VPWR,li1,6.2100,40.8000,1.799982
PHY_EDGE_ROW_10_Left_29,VPWR,li1,6.2100,40.8000,1.799982
PHY_EDGE_ROW_9_Left_28,VPWR,li1,6.2100,35.3600,1.799985
PHY_EDGE_ROW_8_Left_27,VPWR,li1,6.2100,35.3600,1.799985
PHY_EDGE_ROW_7_Left_26,VPWR,li1,6.2100,29.9200,1.799982
PHY_EDGE_ROW_6_Left_25,VPWR,li1,6.2100,29.9200,1.799982
PHY_EDGE_ROW_5_Left_24,VPWR,li1,6.2100,24.4800,1.799978
PHY_EDGE_ROW_4_Left_23,VPWR,li1,6.2100,24.4800,1.799978
PHY_EDGE_ROW_3_Left_22,VPWR,li1,6.2100,19.0400,1.799984
PHY_EDGE_ROW_2_Left_21,VPWR,li1,6.2100,19.0400,1.799984
PHY_EDGE_ROW_1_Left_20,VPWR,li1,6.2100,13.6000,1.799985
PHY_EDGE_ROW_0_Left_19,VPWR,li1,6.2100,13.6000,1.799985
PHY_EDGE_ROW_18_Right_18,VPWR,li1,58.6500,62.5600,1.799983
PHY_EDGE_ROW_17_Right_17,VPWR,li1,58.6500,57.1200,1.799973
PHY_EDGE_ROW_16_Right_16,VPWR,li1,58.6500,57.1200,1.799973
PHY_EDGE_ROW_15_Right_15,VPWR,li1,58.6500,51.6800,1.799976
PHY_EDGE_ROW_14_Right_14,VPWR,li1,58.6500,51.6800,1.799976
PHY_EDGE_ROW_13_Right_13,VPWR,li1,58.6500,46.2400,1.799958
PHY_EDGE_ROW_12_Right_12,VPWR,li1,58.6500,46.2400,1.799958
PHY_EDGE_ROW_11_Right_11,VPWR,li1,58.6500,40.8000,1.799971
PHY_EDGE_ROW_10_Right_10,VPWR,li1,58.6500,40.8000,1.799971
PHY_EDGE_ROW_9_Right_9,VPWR,li1,58.6500,35.3600,1.799964
PHY_EDGE_ROW_8_Right_8,VPWR,li1,58.6500,35.3600,1.799964
PHY_EDGE_ROW_7_Right_7,VPWR,li1,58.6500,29.9200,1.799973
PHY_EDGE_ROW_6_Right_6,VPWR,li1,58.6500,29.9200,1.799973
PHY_EDGE_ROW_5_Right_5,VPWR,li1,58.6500,24.4800,1.799957
PHY_EDGE_ROW_4_Right_4,VPWR,li1,58.6500,24.4800,1.799957
PHY_EDGE_ROW_3_Right_3,VPWR,li1,58.6500,19.0400,1.799974
PHY_EDGE_ROW_2_Right_2,VPWR,li1,58.6500,19.0400,1.799974
PHY_EDGE_ROW_1_Right_1,VPWR,li1,58.6500,13.6000,1.799977
PHY_EDGE_ROW_0_Right_0,VPWR,li1,58.6500,13.6000,1.799977
_256_,VPWR,li1,10.3500,51.6800,1.799987
_255_,VPWR,li1,17.9400,40.8000,1.799985
_254_,VPWR,li1,9.2000,40.8000,1.799982
_253_,VPWR,li1,13.5700,57.1200,1.799982
_252_,VPWR,li1,33.8100,57.1200,1.799977
_251_,VPWR,li1,40.7100,51.6800,1.799980
_250_,VPWR,li1,39.5600,46.2400,1.799968
_249_,VPWR,li1,42.5500,40.8000,1.799974
_248_,VPWR,li1,43.0100,35.3600,1.799970
_247_,VPWR,li1,41.1700,29.9200,1.799977
_246_,VPWR,li1,33.3500,13.6000,1.799979
_245_,VPWR,li1,20.4700,19.0400,1.799987
_244_,VPWR,li1,8.0500,24.4800,1.799978
_243_,VPWR,li1,49.9100,29.9200,1.799974
_242_,VPWR,li1,42.5500,24.4800,1.799965
_241_,VPWR,li1,21.3900,51.6800,1.799990
_240_,VPWR,li1,26.4500,57.1200,1.799982
_239_,VPWR,li1,49.4500,51.6800,1.799977
_238_,VPWR,li1,53.5900,57.1200,1.799973
_237_,VPWR,li1,54.5100,57.1200,1.799973
_236_,VPWR,li1,53.5900,40.8000,1.799972
_235_,VPWR,li1,52.2100,35.3600,1.799965
_234_,VPWR,li1,50.8300,40.8000,1.799972
_233_,VPWR,li1,48.0700,35.3600,1.799968
_232_,VPWR,li1,38.8700,40.8000,1.799975
_231_,VPWR,li1,40.7100,35.3600,1.799971
_230_,VPWR,li1,42.7800,40.8000,1.799974
_229_,VPWR,li1,52.2100,29.9200,1.799973
_228_,VPWR,li1,49.2200,19.0400,1.799974
_227_,VPWR,li1,47.6100,13.6000,1.799977
_226_,VPWR,li1,39.3300,13.6000,1.799978
_225_,VPWR,li1,45.7700,19.0400,1.799974
_224_,VPWR,li1,34.2700,24.4800,1.799971
_223_,VPWR,li1,30.1300,13.6000,1.799982
_222_,VPWR,li1,36.3400,13.6000,1.799978
_221_,VPWR,li1,10.3500,19.0400,1.799984
_220_,VPWR,li1,18.1700,13.6000,1.799986
_219_,VPWR,li1,9.8900,19.0400,1.799984
_218_,VPWR,li1,13.5700,13.6000,1.799985
_217_,VPWR,li1,20.0100,13.6000,1.799987
_216_,VPWR,li1,21.1600,13.6000,1.799987
_215_,VPWR,li1,52.6700,24.4800,1.799958
_214_,VPWR,li1,54.0500,29.9200,1.799973
_213_,VPWR,li1,52.6700,29.9200,1.799973
_212_,VPWR,li1,48.9900,51.6800,1.799977
_211_,VPWR,li1,51.9800,46.2400,1.799960
_210_,VPWR,li1,51.7500,51.6800,1.799976
_209_,VPWR,li1,49.9100,46.2400,1.799961
_208_,VPWR,li1,54.5100,51.6800,1.799976
_207_,VPWR,li1,31.0500,57.1200,1.799978
_206_,VPWR,li1,29.9000,57.1200,1.799980
_205_,VPWR,li1,28.7500,57.1200,1.799980
_204_,VPWR,li1,14.0300,51.6800,1.799988
_203_,VPWR,li1,11.9600,46.2400,1.799984
_202_,VPWR,li1,8.9700,46.2400,1.799984
_201_,VPWR,li1,11.5000,40.8000,1.799982
_200_,VPWR,li1,12.1900,51.6800,1.799987
_199_,VPWR,li1,52.2100,46.2400,1.799960
_198_,VPWR,li1,22.0800,57.1200,1.799985
_197_,VPWR,li1,16.7900,57.1200,1.799983
_196_,VPWR,li1,16.5600,51.6800,1.799988
_195_,VPWR,li1,21.3900,51.6800,1.799990
_194_,VPWR,li1,25.0700,51.6800,1.799988
_193_,VPWR,li1,17.2500,46.2400,1.799985
_192_,VPWR,li1,22.0800,57.1200,1.799985
_191_,VPWR,li1,17.2500,57.1200,1.799983
_190_,VPWR,li1,41.8600,57.1200,1.799974
_189_,VPWR,li1,37.2600,57.1200,1.799976
_188_,VPWR,li1,33.5800,51.6800,1.799983
_187_,VPWR,li1,31.2800,51.6800,1.799984
_186_,VPWR,li1,29.6700,51.6800,1.799985
_185_,VPWR,li1,33.3500,57.1200,1.799977
_184_,VPWR,li1,49.4500,57.1200,1.799973
_183_,VPWR,li1,47.6100,57.1200,1.799973
_182_,VPWR,li1,43.0100,57.1200,1.799974
_181_,VPWR,li1,47.1500,46.2400,1.799963
_180_,VPWR,li1,49.4500,46.2400,1.799961
_179_,VPWR,li1,51.0600,40.8000,1.799972
_178_,VPWR,li1,28.2900,46.2400,1.799978
_177_,VPWR,li1,29.4400,40.8000,1.799980
_176_,VPWR,li1,32.4300,46.2400,1.799974
_175_,VPWR,li1,30.1300,40.8000,1.799980
_174_,VPWR,li1,46.2300,46.2400,1.799963
_173_,VPWR,li1,44.3900,46.2400,1.799964
_172_,VPWR,li1,37.2600,35.3600,1.799975
_171_,VPWR,li1,40.7100,35.3600,1.799971
_170_,VPWR,li1,41.1700,29.9200,1.799977
_169_,VPWR,li1,35.8800,40.8000,1.799977
_168_,VPWR,li1,36.8000,40.8000,1.799977
_167_,VPWR,li1,31.9700,35.3600,1.799979
_166_,VPWR,li1,37.4900,35.3600,1.799974
_165_,VPWR,li1,51.0600,35.3600,1.799966
_164_,VPWR,li1,49.4500,35.3600,1.799966
_163_,VPWR,li1,47.1500,24.4800,1.799962
_162_,VPWR,li1,50.8300,24.4800,1.799959
_161_,VPWR,li1,28.2900,29.9200,1.799984
_160_,VPWR,li1,29.2100,29.9200,1.799984
_159_,VPWR,li1,34.7300,24.4800,1.799971
_158_,VPWR,li1,24.3800,29.9200,1.799987
_157_,VPWR,li1,30.1300,24.4800,1.799975
_156_,VPWR,li1,33.8100,29.9200,1.799982
_155_,VPWR,li1,48.9900,24.4800,1.799960
_154_,VPWR,li1,49.4500,19.0400,1.799974
_153_,VPWR,li1,44.3900,19.0400,1.799975
_152_,VPWR,li1,35.8800,19.0400,1.799978
_151_,VPWR,li1,40.9400,19.0400,1.799976
_150_,VPWR,li1,35.1900,19.0400,1.799978
_149_,VPWR,li1,29.2100,19.0400,1.799981
_148_,VPWR,li1,31.5100,24.4800,1.799975
_147_,VPWR,li1,26.9100,24.4800,1.799979
_146_,VPWR,li1,43.9300,13.6000,1.799977
_145_,VPWR,li1,31.0500,19.0400,1.799980
_144_,VPWR,li1,16.5600,24.4800,1.799981
_143_,VPWR,li1,12.1900,24.4800,1.799979
_142_,VPWR,li1,21.1600,24.4800,1.799984
_141_,VPWR,li1,21.8500,19.0400,1.799987
_140_,VPWR,li1,20.4700,24.4800,1.799984
_139_,VPWR,li1,18.6300,19.0400,1.799986
_138_,VPWR,li1,25.0700,40.8000,1.799983
_137_,VPWR,li1,20.9300,40.8000,1.799986
_136_,VPWR,li1,16.5600,40.8000,1.799983
_135_,VPWR,li1,13.5700,19.0400,1.799985
_134_,VPWR,li1,13.1100,19.0400,1.799985
_133_,VPWR,li1,20.7000,35.3600,1.799988
_132_,VPWR,li1,14.2600,35.3600,1.799986
_131_,VPWR,li1,16.3300,29.9200,1.799984
_130_,VPWR,li1,24.8400,40.8000,1.799984
_129_,VPWR,li1,21.1600,40.8000,1.799986
_128_,VPWR,li1,17.7100,29.9200,1.799985
_127_,VPWR,li1,14.9500,40.8000,1.799983
_126_,VPWR,li1,11.0400,29.9200,1.799982
_125_,VPWR,li1,10.8100,35.3600,1.799985
_124_,VPWR,li1,8.0500,40.8000,1.799982
